,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
239,239,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.14,ALL INDIA (U),CS 2-30 ABC,30,0.05
240,240,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS 22+ ABC,15,0.09
241,241,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS M 31+ AB,15,0.09
242,242,KINGFISHER CALENDAR,STAR Plus,0.14,NORTH WEST (U),CS 15-40 AB,15,0.09
243,243,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (EXCL. NORTH EAST) (U),CS 15-40 AB,15,0.09
244,244,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.14,ALL INDIA (U+R),CS 15-30 ABC,30,0.05
245,245,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS 22+ AB,15,0.09
246,246,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.14,ALL INDIA (U),CS M 15-40 ABC,30,0.05
247,247,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS M 22-50 BCD,15,0.1
248,248,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS F 22-50 A,15,0.1
249,249,KINGFISHER CALENDAR,STAR Plus,0.14,HSM (U),CS M 22+ A,15,0.1
250,250,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.14,NORTH WEST SOUTH (U),CS 22-40 A,30,0.05
251,251,KINGFISHER CALENDAR,STAR Plus,0.15,MEGA CITIES,CS 15-30 ABC,15,0.1
252,252,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,ALL INDIA (R),CS 15+ BCD,30,0.05
253,253,CARDEKHO.COM,STAR Plus,0.15,WB (U),CS M 22-50 AB,15,0.1
254,254,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,0.15,WB (U),CS M 22-50 AB,30,0.05
255,255,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,HSM (U+R),CS 22-40 AB,30,0.05
256,256,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS 22+ A,15,0.1
257,257,KINGFISHER CALENDAR,STAR Plus,0.15,MEGA CITIES,CS 15-40 AB,15,0.1
258,258,KINGFISHER CALENDAR,STAR Plus,0.15,ALL INDIA (U),CS 31-50 A,15,0.1
259,259,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS 22-50 A,15,0.1
260,260,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS F 22+ A,15,0.1
261,261,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,HSM (U+R),CS M 22-40 ABC,30,0.05
262,262,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS M 31-60 AB,15,0.1
263,263,PATANJALI ATTA NOODLES,STAR Plus,0.15,ALL INDIA (U+R),CS M 22-40 A,15,0.1
264,264,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,ALL INDIA 1 MN+,CS 2+,30,0.05
265,265,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS 22-40 BCD,15,0.1
266,266,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,HSM (U+R),CS F 15-30 AB,30,0.05
267,267,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS 15+ ABC,15,0.1
268,268,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS M 22-50 A,15,0.1
269,269,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,ALL INDIA (U+R),CS M 22-40 A,30,0.05
270,270,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,HSM (U+R),CS F 15-50 AB,30,0.05
271,271,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,ALL INDIA (U),CS 15-40 AB,30,0.05
272,272,KINGFISHER CALENDAR,STAR Plus,0.15,ALL INDIA (U),CS M 31-50 A,15,0.1
273,273,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.15,HSM (U+R),CS 22+ AB,30,0.05
274,274,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS F 22-40 A,15,0.1
275,275,KINGFISHER CALENDAR,STAR Plus,0.15,MEGA CITIES,CS 15-50 AB,15,0.1
276,276,KINGFISHER CALENDAR,STAR Plus,0.15,HSM (U),CS 22-60 AB,15,0.1
277,277,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS 22-40 ABC,15,0.1
278,278,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,HSM (EXCL. WB) (U+R),CS 22-40 AB,30,0.05
279,279,PATANJALI ATTA NOODLES,STAR Plus,0.16,MEGA CITIES,CS M 22-50 A,15,0.1
280,280,KINGFISHER CALENDAR,STAR Plus,0.16,ALL INDIA (U),CS F 22-40 AB,15,0.1
281,281,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS 22-50 AB,15,0.1
282,282,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,HSM (U+R),CS F 22-40 A,30,0.05
283,283,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS 22-50 ABC,15,0.1
284,284,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,MAH (U),CS F 22+ AB,30,0.05
285,285,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS 31+ AB,15,0.1
286,286,HARPIC POWER PLUS,STAR Plus,0.16,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,15,0.11
287,287,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,ALL INDIA (U+R),CS 15+,30,0.05
288,288,KINGFISHER CALENDAR,STAR Plus,0.16,HSM 1 MN+,CS F 15-40 AB,15,0.11
289,289,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS 15-30,15,0.11
290,290,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,HSM (U+R),CS 22-60 AB,30,0.05
291,291,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,ALL INDIA (U),CS F 22-40 AB,30,0.05
292,292,MORTEIN INSTA,STAR Plus,0.16,ALL INDIA (R),CS 15+ BCD,20,0.08
293,293,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS F 15+ AB,15,0.11
294,294,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U),CS F 22-30 ABC,15,0.11
295,295,KINGFISHER CALENDAR,STAR Plus,0.16,MEGA CITIES,CS 15+ AB,15,0.11
296,296,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,ALL INDIA (U),CS F 15-40 AB,30,0.05
297,297,KINGFISHER CALENDAR,STAR Plus,0.16,ALL INDIA (U),CS F 22-40 ABC,15,0.11
298,298,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,DEL GUJ MAH (U),CS M 15-40 AB,30,0.05
299,299,KINGFISHER CALENDAR,STAR Plus,0.16,HSM (U+R),CS M 31-50 CD,15,0.11
300,300,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,HSM (U+R),CS 22-40 BCD,30,0.05
301,301,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,ALL INDIA (U),CS 15+ AB,30,0.05
302,302,PATANJALI ALOE VERA GEL,STAR Plus,0.16,HSM (U+R),CS M 15-30 BCD,25,0.07
303,303,PATANJALI ATTA NOODLES,STAR Plus,0.16,ALL INDIA (R),CS 15+ BCD,15,0.11
304,304,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,ALL INDIA (U),CS M 15+ AB,30,0.05
305,305,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.16,HSM (U+R),CS M 22-40 AB,30,0.05
306,306,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 15-50 ABC,15,0.11
307,307,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U+R),CS F 22-50 AB,30,0.06
308,308,PATANJALI ATTA NOODLES,STAR Plus,0.17,ALL INDIA (U),CS M 22+ A,15,0.11
309,309,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,ALL INDIA (U),CS 15-30 AB,30,0.06
310,310,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 15-40 ABC,15,0.11
311,311,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U+R),CS 22-40,30,0.06
312,312,KINGFISHER CALENDAR,STAR Plus,0.17,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,15,0.11
313,313,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U+R),CS F 15-40,30,0.06
314,314,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 15+,15,0.11
315,315,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS F 15-50 AB,15,0.11
316,316,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,ALL INDIA (U),CS 15-40,30,0.06
317,317,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U+R),CS M 22+ AB,30,0.06
318,318,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 22-50,15,0.11
319,319,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,ALL INDIA (U),CS 2+,30,0.06
320,320,PATANJALI ATTA NOODLES,STAR Plus,0.17,MEGA CITIES,CS M 15-40 AB,15,0.11
321,321,CADBURYS BOURNVITA BISCUITS,STAR Plus,0.17,ALL INDIA (R),CS 15+ BCD,15,0.11
322,322,PEDIASURE COMPLETE,STAR Plus,0.17,ALL INDIA (U+R),CS M 15-30 AB,15,0.11
323,323,KINGFISHER CALENDAR,STAR Plus,0.17,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,15,0.11
324,324,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 22-40 A,15,0.11
325,325,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 22-40 AB,15,0.11
326,326,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,30,0.06
327,327,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U+R),CS M 15-40,30,0.06
328,328,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (EXCL. WB) (U),CS 22-40 AB,15,0.11
329,329,PEDIASURE COMPLETE,STAR Plus,0.17,HSM (U+R),CS M 31-50 CD,15,0.11
330,330,PEDIASURE COMPLETE,STAR Plus,0.17,HSM (R),CS F 15+ BCD,15,0.12
331,331,CARDEKHO.COM,STAR Plus,0.17,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,15,0.12
332,332,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS 2+,15,0.12
333,333,PATANJALI ATTA NOODLES,STAR Plus,0.17,ALL INDIA (U),CS M 22-40 AB,15,0.12
334,334,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,15,0.12
335,335,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U),CS M 15-30 AB,30,0.06
336,336,PATANJALI ATTA NOODLES,STAR Plus,0.17,ALL INDIA (U+R),CS M 15-30 AB,15,0.12
337,337,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS F 31+ AB,15,0.12
338,338,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.17,HSM (U),CS F 31+ AB,30,0.06
339,339,KINGFISHER CALENDAR,STAR Plus,0.17,HSM (U),CS F 22+ ABC,15,0.12
340,340,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS 31-60 ABC,15,0.12
341,341,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 22+ AB,15,0.12
342,342,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (EXCL. WB) (U+R),CS F 22-50 AB,30,0.06
343,343,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,ALL INDIA (U+R),CS 15+ ABC,30,0.06
344,344,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U+R),CS 22-50 AB,30,0.06
345,345,PEDIASURE COMPLETE,STAR Plus,0.18,ALL INDIA (U+R),CS 15-30 ABC,15,0.12
346,346,KINGFISHER CALENDAR,STAR Plus,0.18,MUM DEL GUJ UP 1 MN+,CS M 22-50 AB,15,0.12
347,347,PATANJALI ATTA NOODLES,STAR Plus,0.18,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,15,0.12
348,348,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS M 31+ A,15,0.12
349,349,VIVO V15/V15 PRO,STAR Plus,0.18,MEGA CITIES,CS M 22-40 A,30,0.06
350,350,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS M 31-50 AB,15,0.12
351,351,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,ALL INDIA (U),CS 15-40 ABC,30,0.06
352,352,KINGFISHER CALENDAR,STAR Plus,0.18,MEGA CITIES,CS F 22-50 AB,15,0.12
353,353,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 15+ ABC,15,0.12
354,354,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,ALL INDIA (U),CS 2+ ABC,30,0.06
355,355,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS 31+ A,15,0.12
356,356,DETTOL ANTISEPTIC LIQUID,STAR Plus,0.18,ALL INDIA (R),CS 15+ BCD,20,0.09
357,357,KINGFISHER CALENDAR,STAR Plus,0.18,NORTH WEST (U),CS 15+,15,0.12
358,358,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 15-40 AB,15,0.12
359,359,KINGFISHER CALENDAR,STAR Plus,0.18,MEGA CITIES,CS M 22-40 AB,15,0.12
360,360,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U+R),CS M 15-30 ABC,30,0.06
361,361,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,ALL INDIA (U),CS 22+ AB,30,0.06
362,362,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U+R),CS 22-40 ABC,30,0.06
363,363,PATANJALI ATTA NOODLES,STAR Plus,0.18,MUM DEL BANG,CS M 22-50 A,15,0.12
364,364,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U+R),CS M 15-30 BCD,30,0.06
365,365,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,ALL INDIA 1 MN+,CS 22-40 ABC,30,0.06
366,366,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 15-30 ABC,15,0.12
367,367,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 31+ A,15,0.12
368,368,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS M 22-40 A,15,0.12
369,369,PATANJALI ATTA NOODLES,STAR Plus,0.18,ALL INDIA (U+R),CS M 15-40,15,0.12
370,370,KINGFISHER CALENDAR,STAR Plus,0.18,MEGA CITIES,CS 22-50 AB,15,0.12
371,371,KINGFISHER CALENDAR,STAR Plus,0.18,HSM (U),CS F 22-30 AB,15,0.12
372,372,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U),CS 2-30 ABC,30,0.06
373,373,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U),CS M 15-40 B,30,0.06
374,374,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.18,HSM (U),CS 31-40 AB,30,0.06
375,375,KINGFISHER CALENDAR,STAR Plus,0.19,MUM DEL KOL,CS M 15-40 AB,15,0.12
376,376,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,ALL INDIA (U),CS 22-40 AB,30,0.06
377,377,KINGFISHER CALENDAR,STAR Plus,0.19,MUM DEL BANG,CS 15-40 AB,15,0.12
378,378,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS F 22-30 AB,30,0.06
379,379,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS F 15-40 ABC,30,0.06
380,380,KINGFISHER CALENDAR,STAR Plus,0.19,MEGA CITIES,CS 22-40 AB,15,0.12
381,381,KINGFISHER CALENDAR,STAR Plus,0.19,MEGA CITIES,CS M 22-50 AB,15,0.13
382,382,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS 15-40 ABC,30,0.06
383,383,KINGFISHER CALENDAR,STAR Plus,0.19,HSM (U),CS F 22-50 ABC,15,0.13
384,384,KINGFISHER CALENDAR,STAR Plus,0.19,WEST (U),CS 15+,15,0.13
385,385,PATANJALI ATTA NOODLES,STAR Plus,0.19,MEGA CITIES,CS M 31-50 AB,15,0.13
386,386,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS M 15-40 ABC,30,0.06
387,387,KINGFISHER CALENDAR,STAR Plus,0.19,HSM (U),CS 31-50 AB,15,0.13
388,388,PATANJALI ATTA NOODLES,STAR Plus,0.19,ALL INDIA (U),CS M 15-30 AB,15,0.13
389,389,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (EXCL. WB ASSAM) (U),CS M 15-30 AB,30,0.06
390,390,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS 15-30 ABC,30,0.06
391,391,PATANJALI ATTA NOODLES,STAR Plus,0.19,ALL INDIA (U+R),CS 15-30 ABC,15,0.13
392,392,KINGFISHER CALENDAR,STAR Plus,0.19,HSM (U),CS F 22-50,15,0.13
393,393,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS 2+,30,0.06
394,394,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS M 22-50 AB,30,0.06
395,395,KINGFISHER CALENDAR,STAR Plus,0.19,HSM 1 MN+,CS F 22-40 AB,15,0.13
396,396,PATANJALI ATTA NOODLES,STAR Plus,0.19,ALL INDIA (U),CS M 22+ ABC,15,0.13
397,397,KINGFISHER CALENDAR,STAR Plus,0.19,MEGA CITIES,CS F 22-40 AB,15,0.13
398,398,KINGFISHER CALENDAR,STAR Plus,0.19,HSM (U),CS F 15-50 ABC,15,0.13
399,399,KINGFISHER CALENDAR,STAR Plus,0.19,HSM (U),CS F 22-50 AB,15,0.13
400,400,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.19,HSM (U+R),CS M 22+ BCD,30,0.06
401,401,VIVO V15/V15 PRO,STAR Plus,0.19,MEGA CITIES (EXCL. KOL),CS M 22-40 A,30,0.06
402,402,AMUL MITHAI MATE,STAR Plus,0.19,MEGA CITIES,CS 15-21 AB,30,0.06
403,403,PATANJALI ATTA NOODLES,STAR Plus,0.2,MEGA CITIES,CS M 31+ A,15,0.13
404,404,KINGFISHER CALENDAR,STAR Plus,0.2,NORTH WEST (U),CS F 15-40 AB,15,0.13
405,405,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U+R),CS F 22-40,30,0.07
406,406,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (U),CS 31-50 ABC,15,0.13
407,407,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (U),CS F 31-50 AB,15,0.13
408,408,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U+R),CS F 15-30 ABC,30,0.07
409,409,PATANJALI ATTA NOODLES,STAR Plus,0.2,ALL INDIA (U),CS M 15-40,15,0.13
410,410,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,ALL INDIA (U+R),CS 22-50 ABC,30,0.07
411,411,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,ALL INDIA (U+R),CS F 22+,30,0.07
412,412,VIVO V15/V15 PRO,STAR Plus,0.2,ALL INDIA (R),CS 15+ BCD,30,0.07
413,413,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (EXCL. WB) (U),CS F 22-50 AB,15,0.13
414,414,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U+R),CS M 31-50 AB,30,0.07
415,415,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U),CS M 15-40 ABC,30,0.07
416,416,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U),CS M 15-40 AB,30,0.07
417,417,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (U),CS F 31-50 ABC,15,0.14
418,418,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,HSM (U),CS 15-30,30,0.07
419,419,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,ALL INDIA (U),CS 22-40 A,30,0.07
420,420,PATANJALI ATTA NOODLES,STAR Plus,0.2,HSM (U),CS M 22-40 ABC,15,0.14
421,421,PEDIASURE COMPLETE,STAR Plus,0.2,HSM (U+R),CS M 15-30 ABC,15,0.14
422,422,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (EXCL. WB) (U),CS F 22-50 ABC,15,0.14
423,423,KINGFISHER CALENDAR,STAR Plus,0.2,HSM (EXCL. WB ASSAM ODISHA) (U),CS F 22-50,15,0.14
424,424,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,ALL INDIA (U),CS 15+ ABC,30,0.07
425,425,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.2,ALL INDIA (U),CS M 31-50 AB,30,0.07
426,426,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,HSM 1 MN+,CS F 15-40 AB,30,0.07
427,427,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,ALL INDIA (U),CS M 22-30 A,30,0.07
428,428,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,HSM (U),CS 15-40 BCD,30,0.07
429,429,PATANJALI ATTA NOODLES,STAR Plus,0.21,ALL INDIA (U+R),CS M 22-40 AB,15,0.14
430,430,PEDIASURE COMPLETE,STAR Plus,0.21,ALL INDIA (U+R),CS M 15-40,15,0.14
431,431,KINGFISHER CALENDAR,STAR Plus,0.21,HSM (U),CS 31-50 A,15,0.14
432,432,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,ALL INDIA (U),CS 15-50 ABC,30,0.07
433,433,KINGFISHER CALENDAR,STAR Plus,0.21,HSM (U),CS 15-40 BCD,15,0.14
434,434,KINGFISHER CALENDAR,STAR Plus,0.21,WB (U),CS M 22-50 AB,15,0.14
435,435,PATANJALI ATTA NOODLES,STAR Plus,0.21,MEGA CITIES,CS 15-30 AB,15,0.14
436,436,SAVLON HAND WASH,STAR Plus,0.21,ALL INDIA (R),CS 15+ BCD,30,0.07
437,437,HARPIC BATHROOM CLEANER,STAR Plus,0.21,HSM (R),CS F 15+ BCD,20,0.1
438,438,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,HSM (U+R),CS F 2+,30,0.07
439,439,KINGFISHER CALENDAR,STAR Plus,0.21,HSM (EXCL. ASSAM BIHAR) (U),CS F 22-50,15,0.14
440,440,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,ALL INDIA (U),CS F 15-30 AB,30,0.07
441,441,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,HSM (U),CS F 31-50 AB,30,0.07
442,442,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,ALL INDIA (U),CS M 22-40 AB,30,0.07
443,443,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,ALL INDIA (U),CS M 22+ ABC,30,0.07
444,444,KINGFISHER CALENDAR,STAR Plus,0.21,HSM (U),CS M 31-50 A,15,0.14
445,445,CADBURYS BOURNVITA BISCUITS,STAR Plus,0.21,MEGA CITIES,CS F 31-40 AB,15,0.14
446,446,KINGFISHER CALENDAR,STAR Plus,0.21,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,15,0.14
447,447,PATANJALI ATTA NOODLES,STAR Plus,0.21,ALL INDIA (U),CS M 15-40 ABC,15,0.14
448,448,PATANJALI ATTA NOODLES,STAR Plus,0.21,HSM (U+R),CS M 22-40 ABC,15,0.14
449,449,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.21,HSM (U+R),CS M 22-50 BCD,30,0.07
450,450,DETTOL ANTISEPTIC LIQUID,STAR Plus,0.21,ALL INDIA (U+R),CS M 15-30 AB,20,0.11
451,451,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,NORTH WEST (U),CS 15-40 AB,30,0.07
452,452,MORTEIN INSTA,STAR Plus,0.22,ALL INDIA (U+R),CS M 15-40,20,0.11
453,453,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U),CS 15-40 AB,30,0.07
454,454,AMUL MITHAI MATE,STAR Plus,0.22,MEGA CITIES,CS M 31-50 A,30,0.07
455,455,PATANJALI ATTA NOODLES,STAR Plus,0.22,ALL INDIA (U+R),CS 15+ ABC,15,0.14
456,456,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U),CS 31-40 A,30,0.07
457,457,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U),CS 31+ AB,30,0.07
458,458,MORTEIN INSTA,STAR Plus,0.22,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,20,0.11
459,459,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U),CS M 15+,30,0.07
460,460,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (R),CS F 15+ BCD,30,0.07
461,461,MORTEIN INSTA,STAR Plus,0.22,ALL INDIA (U),CS M 31+ A,20,0.11
462,462,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,ALL INDIA (U),CS M 22-50 AB,30,0.07
463,463,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U+R),CS M 22+ ABC,30,0.07
464,464,PATANJALI ATTA NOODLES,STAR Plus,0.22,ALL INDIA (U+R),CS 15+,15,0.15
465,465,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,HSM (U),CS 15-30 ABC,30,0.07
466,466,PATANJALI DANT KANTI ADVANCE TOOTH PASTE,STAR Plus,0.22,ALL INDIA (U),CS 22-40 ABC,30,0.07
467,467,PATANJALI ATTA NOODLES,STAR Plus,0.22,ALL INDIA (U+R),CS 22-40 ABC,15,0.15
